,EURUSD Curncy,JPYUSD Curncy,GBPUSD Curncy,CHFUSD Curncy,CADUSD Curncy,AUDUSD Curncy,HKDUSD Curncy,NOKUSD Curncy,SEKUSD Curncy
03/08/1998,1.097,0.006873,1.6299,0.6667,0.6597,0.6033,0.1291,0.1314,0.12482
04/08/1998,1.0977,0.006903,1.6407,0.6681,0.6596,0.6052,0.1291,0.1326,0.12594
05/08/1998,1.1047,0.006945,1.6375,0.6711,0.6579,0.6083,0.129,0.1323,0.1255
06/08/1998,1.1068,0.006928,1.6339,0.6697,0.6538,0.6063,0.129,0.132,0.12504
07/08/1998,1.1044,0.006839,1.6308,0.6685,0.6577,0.6003,0.129,0.1316,0.12422
10/08/1998,1.1001,0.006835,1.634,0.6682,0.6585,0.5982,0.1291,0.1316,0.12341
11/08/1998,1.099,0.006792,1.6321,0.6714,0.657,0.593,0.129,0.1312,0.12258
12/08/1998,1.103,0.006842,1.628,0.672,0.6578,0.5953,0.1291,0.1311,0.12234
13/08/1998,1.0971,0.006898,1.6268,0.672,0.658,0.5978,0.129,0.1317,0.12316
14/08/1998,1.0896,0.006833,1.6178,0.663,0.6591,0.5939,0.129,0.1304,0.12213
17/08/1998,1.0914,0.006846,1.6175,0.664,0.6547,0.5929,0.129,0.1304,0.12226
18/08/1998,1.089,0.006901,1.6175,0.6623,0.6542,0.5962,0.1291,0.1296,0.12189
19/08/1998,1.0872,0.006953,1.624,0.6642,0.6521,0.5914,0.1291,0.1296,0.12244
20/08/1998,1.0879,0.006998,1.6331,0.6642,0.6537,0.591,0.1291,0.1292,0.12249
21/08/1998,1.0889,0.006913,1.6375,0.6655,0.6474,0.5823,0.129,0.1297,0.12247
24/08/1998,1.0898,0.006958,1.6404,0.6664,0.6458,0.5795,0.1291,0.1283,0.12145
25/08/1998,1.0879,0.006939,1.6392,0.6656,0.6452,0.5766,0.1291,0.128,0.12103
26/08/1998,1.083,0.006938,1.6379,0.6645,0.6391,0.5652,0.129,0.1245,0.1199
27/08/1998,1.0825,0.007045,1.65,0.6748,0.633,0.5548,0.129,0.1215,0.12029
28/08/1998,1.1021,0.007055,1.6806,0.6942,0.6402,0.5665,0.129,0.1267,0.12455
31/08/1998,#N/A N/A,0.007179,1.6753,0.6984,0.6382,0.5723,0.129,0.1281,0.12471
01/09/1998,1.1183,0.007315,1.676,0.6928,0.6452,0.5813,0.1291,0.1293,0.12539
02/09/1998,1.1176,0.007254,1.6692,0.6937,0.6493,0.5833,0.129,0.1291,0.12577
03/09/1998,1.1344,0.007446,1.6764,0.7052,0.651,0.5836,0.129,0.1299,0.1269
04/09/1998,1.1282,0.00749,1.6726,0.7029,0.6577,0.5869,0.1291,0.1298,0.12611
07/09/1998,1.1338,0.007582,1.6655,0.7092,0.657,0.5903,0.129,0.1304,0.12611
08/09/1998,1.1323,0.00757,1.6586,0.7057,0.6588,0.5892,0.129,0.1294,0.12556
09/09/1998,1.1351,0.007338,1.664,0.709,0.6568,0.5884,0.129,0.1299,0.12549
10/09/1998,1.1565,0.007431,1.687,0.7216,0.6584,0.5994,0.129,0.1325,0.12625
11/09/1998,1.1598,0.007637,1.6728,0.7188,0.6606,0.5983,0.129,0.1324,0.12714
14/09/1998,1.1493,0.007573,1.68,0.7146,0.6649,0.5943,0.1291,0.1323,0.12725
15/09/1998,1.1597,0.00746,1.675,0.7166,0.6659,0.5949,0.1291,0.1331,0.12877
16/09/1998,1.1566,0.007448,1.6761,0.7188,0.6608,0.5902,0.1291,0.1331,0.12802
17/09/1998,1.1641,0.007582,1.6826,0.7189,0.6537,0.5923,0.1291,0.1334,0.12735
18/09/1998,1.1567,0.007533,1.6812,0.7173,0.656,0.5871,0.1291,0.1336,0.12732
21/09/1998,1.1631,0.007433,1.6835,0.7192,0.654,0.5838,0.1291,0.133,0.12522
22/09/1998,1.161,0.007384,1.6849,0.72,0.6539,0.5843,0.1291,0.1335,0.12674
23/09/1998,1.1597,0.007373,1.6818,0.7192,0.6605,0.5767,0.1291,0.1336,0.12711
24/09/1998,1.1658,0.007414,1.698,0.7216,0.6609,0.5838,0.1291,0.1348,0.12718
25/09/1998,1.1706,0.007345,1.6977,0.7213,0.6611,0.586,0.1291,0.1345,0.12634
28/09/1998,1.1643,0.007361,1.7057,0.7205,0.6625,0.5883,0.1291,0.1351,0.12758
29/09/1998,1.166,0.007438,1.7131,0.7207,0.66,0.5963,0.1291,0.1354,0.12806
30/09/1998,1.1706,0.007328,1.697,0.7254,0.6533,0.5925,0.129,0.1354,0.12728
01/10/1998,1.1855,0.007357,1.705,0.7355,0.6462,0.5964,0.1291,0.1354,0.12708
02/10/1998,1.1953,0.00738,1.7004,0.7372,0.6477,0.596,0.1291,0.1333,0.12454
05/10/1998,1.1966,0.007452,1.6878,0.7446,0.6427,0.5941,0.1291,0.1338,0.12425
06/10/1998,1.1936,0.007686,1.6852,0.7463,0.6461,0.5905,0.1291,0.1342,0.12468
07/10/1998,1.2124,0.008248,1.6977,0.763,0.6564,0.6185,0.1291,0.1357,0.12816
08/10/1998,1.2161,0.008414,1.727,0.7587,0.6461,0.6184,0.1291,0.1338,0.12519
09/10/1998,1.1975,0.008573,1.7084,0.7559,0.6481,0.614,0.1291,0.1335,0.12648
12/10/1998,1.1858,0.008514,1.6925,0.745,0.6485,0.6227,0.1291,0.133,0.12563
13/10/1998,1.195,0.008414,1.7021,0.7553,0.6464,0.6248,0.1291,0.1335,0.12695
14/10/1998,1.1896,0.008425,1.7066,0.7488,0.6485,0.6313,0.1291,0.1314,0.1258
15/10/1998,1.2045,0.008634,1.7005,0.7602,0.6496,0.6318,0.1291,0.1309,0.12599
16/10/1998,1.205,0.008675,1.7027,0.759,0.6472,0.6352,0.1291,0.134,0.12837
19/10/1998,1.2009,0.008745,1.7028,0.7538,0.6475,0.6333,0.1291,0.134,0.12833
20/10/1998,1.192,0.008583,1.706,0.7432,0.6504,0.6305,0.1291,0.1341,0.12806
21/10/1998,1.1878,0.008543,1.6963,0.7383,0.6472,0.6291,0.129,0.1348,0.12822
22/10/1998,1.1939,0.008522,1.6947,0.746,0.6477,0.6248,0.129,0.136,0.12917
23/10/1998,1.1968,0.00847,1.6876,0.7468,0.6475,0.6186,0.129,0.1363,0.13113
26/10/1998,1.1895,0.008371,1.678,0.7339,0.65,0.6162,0.129,0.1354,0.12919
27/10/1998,1.1797,0.008478,1.67,0.7438,0.6475,0.6158,0.129,0.1356,0.12819
28/10/1998,1.1804,0.008487,1.6714,0.7413,0.6496,0.6171,0.129,0.1351,0.12766
29/10/1998,1.185,0.008558,1.6746,0.7432,0.6462,0.6243,0.1291,0.1352,0.1285
30/10/1998,1.1812,0.008623,1.6755,0.7399,0.6481,0.625,0.1291,0.1369,0.12866
02/11/1998,1.185,0.008716,1.6629,0.7402,0.6525,0.6263,0.1291,0.1363,0.12789
03/11/1998,1.1794,0.00869,1.6578,0.7361,0.6556,0.6258,0.1291,0.1352,0.12801
04/11/1998,1.1718,0.008552,1.6575,0.7318,0.6578,0.6298,0.1291,0.1346,0.12755
05/11/1998,1.1797,0.008479,1.6625,0.7317,0.6562,0.6315,0.1292,0.1356,0.12837
06/11/1998,1.1769,0.008403,1.6603,0.7246,0.6523,0.6356,0.1291,0.1352,0.12793
09/11/1998,1.1593,0.008207,1.6605,0.716,0.6521,0.6356,0.1292,0.1339,0.12639
10/11/1998,1.1616,0.008188,1.6601,0.7209,0.6477,0.6248,0.1292,0.1339,0.12564
11/11/1998,1.1656,0.008222,1.6622,0.7228,0.6472,0.6301,0.1291,0.1336,0.12554
12/11/1998,1.1555,0.008209,1.6607,0.7198,0.6472,0.6354,0.1292,0.1332,0.12295
13/11/1998,1.1578,0.008145,1.6638,0.721,0.6456,0.6367,0.1291,0.1337,0.12311
16/11/1998,1.1736,0.008309,1.6783,0.7263,0.6449,0.6392,0.1291,0.1338,0.12349
17/11/1998,1.1718,0.008271,1.6776,0.727,0.6467,0.6368,0.1291,0.1347,0.12437
18/11/1998,1.1727,0.008198,1.6715,0.7246,0.6438,0.6376,0.1291,0.1343,0.12407
19/11/1998,1.1644,0.008339,1.667,0.7208,0.6462,0.6448,0.1291,0.1333,0.12355
20/11/1998,1.1581,0.008306,1.6563,0.7175,0.6466,0.6426,0.1292,0.1337,0.1237
23/11/1998,1.1477,0.008256,1.6557,0.712,0.6457,0.6413,0.1291,0.1335,0.12322
24/11/1998,1.1476,0.00825,1.658,0.7106,0.6452,0.6421,0.1291,0.1334,0.12344
25/11/1998,1.1475,0.008247,1.6608,0.7092,0.65,0.6398,0.1291,0.1329,0.12151
26/11/1998,1.1481,0.00819,1.6615,0.7107,0.6501,0.6377,0.1291,0.1329,0.12291
27/11/1998,1.145,0.008128,1.6511,0.7078,0.6509,0.6334,0.1291,0.1322,0.12223
30/11/1998,1.1565,0.008124,1.648,0.7174,0.6516,0.6269,0.1291,0.1332,0.12276
01/12/1998,1.1655,0.008211,1.6535,0.7236,0.653,0.6325,0.1291,0.1339,0.12309
02/12/1998,1.1693,0.00833,1.667,0.7318,0.6527,0.6278,0.1291,0.1346,0.12405
03/12/1998,1.1682,0.008474,1.6661,0.7357,0.6501,0.6245,0.1291,0.135,0.12472
04/12/1998,1.1677,0.008422,1.6662,0.7309,0.6514,0.617,0.1291,0.1345,0.12357
07/12/1998,1.1666,0.008344,1.6537,0.7258,0.6501,0.6206,0.1291,0.1334,0.12303
08/12/1998,1.1704,0.008403,1.6544,0.7351,0.6477,0.6148,0.1291,0.133,0.12377
09/12/1998,1.1726,0.008475,1.659,0.7359,0.6494,0.6168,0.1291,0.1324,0.12418
10/12/1998,1.1787,0.008538,1.67,0.7483,0.6494,0.6195,0.1291,0.1323,0.12411
11/12/1998,1.1826,0.008595,1.6918,0.7527,0.6488,0.6209,0.1291,0.131,0.12443
14/12/1998,1.1839,0.008659,1.6942,0.7533,0.6488,0.6207,0.1291,0.1287,0.12443
15/12/1998,1.1788,0.008566,1.6873,0.7439,0.6485,0.623,0.1291,0.1277,0.12455
16/12/1998,1.1733,0.008552,1.6731,0.7387,0.6496,0.6215,0.1291,0.1297,0.12402
17/12/1998,1.1748,0.008594,1.6744,0.7413,0.6482,0.6226,0.1291,0.129,0.12344
18/12/1998,1.1752,0.008647,1.681,0.7422,0.6473,0.6197,0.1291,0.1297,0.12441
21/12/1998,1.1688,0.008631,1.6807,0.7358,0.6446,0.6176,0.1291,0.1304,0.12447
22/12/1998,1.1677,0.008581,1.6781,0.7331,0.6437,0.6151,0.1291,0.1303,0.12447
23/12/1998,1.1684,0.008633,1.6774,0.7339,0.645,0.6097,0.1291,0.1308,0.12429
24/12/1998,1.1666,0.008621,1.6716,0.7265,0.6452,0.6101,0.1291,0.1308,0.12415
25/12/1998,#N/A N/A,0.008606,1.673,0.7286,0.6446,0.6095,0.1291,0.131,0.12423
28/12/1998,#N/A N/A,0.008619,1.6752,0.7307,0.6444,0.6072,0.1291,0.1306,0.12329
29/12/1998,1.1696,0.008652,1.685,0.7309,0.6445,0.6107,0.1291,0.1314,0.12325
30/12/1998,1.17,0.008694,1.6615,0.7233,0.6458,0.6125,0.1291,0.1311,0.12302
31/12/1998,1.1736,0.008779,1.6595,0.7271,0.6501,0.6123,0.1291,0.1324,0.12342
01/01/1999,1.18,0.008781,1.6604,0.7271,0.6514,0.6103,0.1291,0.1317,0.1232
04/01/1999,1.1821,0.008948,1.6579,0.7323,0.655,0.6182,0.1291,0.1336,0.12486
05/01/1999,1.1766,0.008955,1.6564,0.7288,0.6612,0.6224,0.1291,0.1347,0.12545
06/01/1999,1.1617,0.008859,1.6534,0.7182,0.6616,0.6283,0.1291,0.1343,0.12594
07/01/1999,1.1682,0.00899,1.6494,0.7259,0.661,0.6348,0.1291,0.136,0.12699
08/01/1999,1.1585,0.009021,1.6405,0.717,0.6616,0.6339,0.1291,0.1352,0.12661
11/01/1999,1.1537,0.009184,1.6369,0.7144,0.6642,0.6414,0.1291,0.1342,0.12709
12/01/1999,1.1562,0.008879,1.631,0.7212,0.6596,0.6403,0.1291,0.135,0.12864
13/01/1999,1.1661,0.008814,1.649,0.7338,0.6568,0.6309,0.1291,0.1338,0.1287
14/01/1999,1.1687,0.008801,1.6546,0.7361,0.6518,0.6337,0.1291,0.1339,0.12802
15/01/1999,1.1555,0.00876,1.6502,0.7258,0.656,0.6341,0.1291,0.1332,0.12661
18/01/1999,1.16,0.008755,1.653,0.7249,0.6553,0.6339,0.1291,0.1343,0.12754
19/01/1999,1.1608,0.008818,1.6562,0.7261,0.6538,0.6389,0.1291,0.1343,0.12857
20/01/1999,1.1575,0.00886,1.6463,0.7202,0.6572,0.6396,0.1291,0.1343,0.12963
21/01/1999,1.1606,0.008783,1.6543,0.7222,0.6601,0.6444,0.129,0.1343,0.12935
22/01/1999,1.1588,0.008729,1.6535,0.7234,0.6586,0.6328,0.1291,0.1342,0.12941
25/01/1999,1.1566,0.008783,1.6573,0.721,0.6579,0.6313,0.129,0.1342,0.12955
26/01/1999,1.1574,0.008781,1.6592,0.7195,0.6582,0.6308,0.1291,0.1343,0.12965
27/01/1999,1.1452,0.008649,1.6485,0.7096,0.6588,0.6275,0.1291,0.1336,0.12941
28/01/1999,1.1403,0.008592,1.6481,0.7083,0.6592,0.6263,0.129,0.1332,0.12874
29/01/1999,1.1362,0.008596,1.6449,0.7062,0.662,0.6303,0.1291,0.1327,0.12798
01/02/1999,1.1295,0.008699,1.6406,0.7038,0.6634,0.6365,0.1291,0.1317,0.12756
02/02/1999,1.1313,0.008927,1.6419,0.7077,0.66,0.6399,0.1291,0.1319,0.12773
03/02/1999,1.1335,0.00884,1.6379,0.7056,0.6621,0.6415,0.1291,0.1312,0.12672
04/02/1999,1.129,0.008926,1.6385,0.7079,0.6706,0.6486,0.129,0.131,0.12778
05/02/1999,1.1266,0.008839,1.6319,0.704,0.6707,0.651,0.129,0.1303,0.12708
08/02/1999,1.1319,0.00873,1.6377,0.7061,0.6701,0.6509,0.1291,0.131,0.12748
09/02/1999,1.1295,0.008774,1.6346,0.7063,0.6687,0.6463,0.129,0.1309,0.12687
10/02/1999,1.1346,0.008742,1.6279,0.7095,0.671,0.6453,0.1291,0.1308,0.12672
11/02/1999,1.1287,0.008723,1.6241,0.7012,0.6706,0.6484,0.1291,0.1301,0.12588
12/02/1999,1.1308,0.008753,1.6349,0.7063,0.6705,0.6468,0.129,0.1315,0.12718
15/02/1999,1.124,0.008642,1.627,0.7024,0.6698,0.6456,0.129,0.1306,0.12643
16/02/1999,1.1187,0.008426,1.6317,0.7011,0.6683,0.6368,0.1291,0.1295,0.12613
17/02/1999,1.1244,0.008411,1.6343,0.7042,0.6693,0.6349,0.1291,0.1294,0.12616
18/02/1999,1.1203,0.008357,1.6353,0.6992,0.6728,0.6345,0.1291,0.1279,0.12522
19/02/1999,1.1069,0.008241,1.622,0.6914,0.6718,0.6408,0.1291,0.1274,0.1243
22/02/1999,1.1027,0.008255,1.624,0.6894,0.669,0.6398,0.1291,0.1271,0.12386
23/02/1999,1.1004,0.008275,1.6143,0.6907,0.6689,0.6404,0.1291,0.1271,0.12358
24/02/1999,1.097,0.008235,1.5991,0.6914,0.6672,0.6316,0.1291,0.1268,0.12313
25/02/1999,1.1071,0.008343,1.6073,0.6946,0.6616,0.6251,0.1291,0.1268,0.12287
26/02/1999,1.1029,0.008389,1.6025,0.6914,0.6625,0.6188,0.1291,0.1266,0.12245
01/03/1999,1.0903,0.008352,1.6118,0.6841,0.6571,0.6169,0.1291,0.1259,0.12115
02/03/1999,1.0923,0.008327,1.6148,0.6863,0.6574,0.6211,0.1291,0.1266,0.12161
03/03/1999,1.0886,0.008214,1.6132,0.6842,0.6563,0.6234,0.1291,0.1259,0.12091
04/03/1999,1.081,0.0081,1.6068,0.6797,0.657,0.6248,0.129,0.1257,0.12064
05/03/1999,1.0823,0.008148,1.6056,0.68,0.6583,0.6283,0.129,0.1261,0.12102
08/03/1999,1.0887,0.008206,1.6081,0.6833,0.6591,0.6303,0.1291,0.1271,0.12175
09/03/1999,1.0883,0.008256,1.6183,0.6817,0.6584,0.6366,0.1291,0.1274,0.12185
10/03/1999,1.0941,0.00835,1.6264,0.685,0.6567,0.6352,0.1291,0.1283,0.12326
11/03/1999,1.1011,0.008391,1.6364,0.6885,0.656,0.636,0.129,0.1292,0.12439
12/03/1999,1.0905,0.008425,1.632,0.6827,0.6562,0.6363,0.129,0.128,0.1232
15/03/1999,1.0937,0.008483,1.6238,0.6827,0.655,0.6303,0.129,0.1277,0.12244
16/03/1999,1.0971,0.008503,1.6267,0.688,0.6547,0.6263,0.129,0.1286,0.12243
17/03/1999,1.1023,0.008455,1.631,0.6893,0.6575,0.6268,0.129,0.1292,0.12242
18/03/1999,1.1002,0.008512,1.6309,0.6861,0.6587,0.6292,0.129,0.1296,0.12328
19/03/1999,1.0896,0.008537,1.6289,0.6821,0.6603,0.6305,0.129,0.1291,0.12191
22/03/1999,1.0907,0.008451,1.6284,0.6831,0.6652,0.6339,0.129,0.1292,0.12196
23/03/1999,1.0924,0.00846,1.6388,0.6854,0.6631,0.6395,0.129,0.1291,0.12159
24/03/1999,1.09,0.008468,1.64,0.6826,0.663,0.6398,0.129,0.1285,0.12081
25/03/1999,1.0866,0.008461,1.6277,0.6799,0.6635,0.6364,0.129,0.1284,0.1209
26/03/1999,1.08,0.008312,1.624,0.6762,0.6606,0.6353,0.1291,0.1286,0.12031
29/03/1999,1.0716,0.008316,1.6141,0.6733,0.661,0.6326,0.129,0.1285,0.12008
30/03/1999,1.0736,0.008314,1.6117,0.6715,0.662,0.627,0.1291,0.1283,0.11985
31/03/1999,1.0807,0.008413,1.6145,0.6747,0.6638,0.6343,0.129,0.1288,0.12099
01/04/1999,1.078,0.008276,1.6065,0.6755,0.667,0.636,0.12903,0.1293,0.1217
02/04/1999,1.0786,0.008298,1.6039,0.6758,0.6684,0.6344,0.12903,0.1293,0.12169
05/04/1999,1.0717,0.008214,1.6017,0.6715,0.6662,0.6315,0.12903,0.1284,0.12082
06/04/1999,1.0842,0.00829,1.5933,0.6782,0.666,0.6296,0.12903,0.1298,0.12177
07/04/1999,1.0774,0.008244,1.5951,0.6748,0.6677,0.6278,0.12903,0.129,0.12066
08/04/1999,1.0788,0.008247,1.6072,0.6729,0.6671,0.6252,0.12903,0.1275,0.12009
09/04/1999,1.0797,0.008264,1.6105,0.6743,0.6666,0.6317,0.12903,0.1286,0.12071
12/04/1999,1.0848,0.008311,1.6143,0.673,0.6706,0.6363,0.12903,0.1289,0.12071
13/04/1999,1.0777,0.008353,1.6143,0.671,0.671,0.6365,0.12903,0.1288,0.12066
14/04/1999,1.0783,0.008422,1.6123,0.6738,0.6694,0.6365,0.12903,0.1296,0.12114
15/04/1999,1.0722,0.008396,1.6104,0.6672,0.6719,0.6387,0.12903,0.1293,0.1204
16/04/1999,1.0705,0.008486,1.614,0.6683,0.6764,0.6473,0.12903,0.1291,0.1204
19/04/1999,1.0625,0.008503,1.6085,0.6658,0.6727,0.6515,0.12903,0.1288,0.11987
20/04/1999,1.062,0.008408,1.612,0.6634,0.6716,0.6474,0.12903,0.1284,0.11945
21/04/1999,1.062,0.008351,1.6073,0.6622,0.6729,0.6473,0.12903,0.1283,0.11905
22/04/1999,1.0607,0.008372,1.6129,0.6652,0.6758,0.6513,0.12903,0.1285,0.11971
23/04/1999,1.0599,0.008394,1.6108,0.6632,0.6778,0.6516,0.12903,0.1283,0.11921
26/04/1999,1.0581,0.008385,1.6109,0.6608,0.6775,0.6487,0.12903,0.128,0.11908
27/04/1999,1.0651,0.008315,1.6174,0.6634,0.6757,0.651,0.12903,0.1285,0.11997
28/04/1999,1.0612,0.008397,1.6138,0.6618,0.6789,0.6512,0.12903,0.1283,0.11934
29/04/1999,1.0593,0.008398,1.6083,0.659,0.6835,0.6588,0.12903,0.1283,0.11911
30/04/1999,1.057,0.008386,1.6095,0.6555,0.6866,0.6613,0.12903,0.1281,0.11857
03/05/1999,1.0569,0.008312,1.6084,0.6558,0.6912,0.6644,0.12903,0.1282,0.11813
04/05/1999,1.0622,0.008277,1.6264,0.6617,0.6888,0.6616,0.12903,0.1288,0.11857
05/05/1999,1.0753,0.008301,1.6366,0.6697,0.6899,0.6622,0.12903,0.13,0.11945
06/05/1999,1.0817,0.008295,1.6404,0.671,0.6874,0.6689,0.12903,0.1307,0.1203
07/05/1999,1.0757,0.008282,1.6295,0.6688,0.686,0.6722,0.12903,0.1307,0.12026
10/05/1999,1.077,0.008293,1.627,0.6708,0.6842,0.6683,0.12903,0.1311,0.12077
11/05/1999,1.0713,0.00827,1.621,0.666,0.6864,0.6712,0.12903,0.1305,0.11963
12/05/1999,1.0656,0.008274,1.6187,0.6647,0.685,0.6667,0.12903,0.1297,0.11887
13/05/1999,1.0643,0.008216,1.6194,0.6658,0.6863,0.6675,0.12903,0.1301,0.11904
14/05/1999,1.0659,0.008147,1.6189,0.6643,0.6829,0.664,0.12903,0.1298,0.11899
17/05/1999,1.0671,0.008091,1.6192,0.6656,0.685,0.6658,0.12903,0.1302,0.11874
18/05/1999,1.0678,0.008117,1.6213,0.6669,0.6816,0.6709,0.12903,0.1298,0.11877
19/05/1999,1.0647,0.008047,1.6189,0.6652,0.681,0.6634,0.12903,0.1291,0.11828
20/05/1999,1.0622,0.00804,1.6088,0.6627,0.6824,0.6619,0.12903,0.1289,0.11838
21/05/1999,1.0585,0.00806,1.6011,0.6594,0.6845,0.6576,0.12903,0.1284,0.11782
24/05/1999,1.0588,0.008118,1.5976,0.662,0.6869,0.6596,0.12903,0.1284,0.11807
25/05/1999,1.0591,0.008182,1.6023,0.6674,0.6817,0.6567,0.12903,0.1286,0.118
26/05/1999,1.0468,0.008175,1.5959,0.6551,0.6803,0.65,0.12903,0.1266,0.11628
27/05/1999,1.0455,0.008307,1.5962,0.6551,0.6776,0.6484,0.12903,0.1264,0.11605
28/05/1999,1.0429,0.008218,1.6023,0.6535,0.6792,0.6525,0.12903,0.1265,0.11633
31/05/1999,1.0444,0.008231,1.6028,0.6551,0.6786,0.6494,0.12903,0.1267,0.11633
01/06/1999,1.0452,0.008283,1.612,0.6563,0.6741,0.6436,0.12903,0.1269,0.11644
02/06/1999,1.0347,0.008232,1.6044,0.6513,0.6764,0.6445,0.12903,0.1257,0.11577
03/06/1999,1.0333,0.008233,1.6057,0.6493,0.6777,0.6494,0.12903,0.1254,0.11564
04/06/1999,1.0377,0.008179,1.6108,0.653,0.6804,0.6585,0.12903,0.1261,0.11624
07/06/1999,1.0287,0.008278,1.5998,0.6488,0.6816,0.6592,0.12903,0.1258,0.11582
08/06/1999,1.0439,0.008391,1.605,0.6572,0.6778,0.6588,0.12903,0.1275,0.11754
09/06/1999,1.0464,0.008409,1.6,0.6569,0.6789,0.6587,0.12903,0.1275,0.11731
10/06/1999,1.0474,0.008412,1.6022,0.6571,0.6834,0.6627,0.12903,0.1276,0.11785
11/06/1999,1.0519,0.008478,1.6168,0.6602,0.6841,0.6656,0.12903,0.1283,0.11865
14/06/1999,1.0424,0.008295,1.6057,0.6539,0.6847,0.6633,0.12903,0.1273,0.11769
15/06/1999,1.0406,0.008307,1.5911,0.6535,0.6831,0.6576,0.12903,0.1274,0.11793
16/06/1999,1.03,0.008306,1.5869,0.6464,0.6856,0.6575,0.12903,0.1262,0.11732
17/06/1999,1.0342,0.008375,1.5939,0.6486,0.6839,0.6578,0.12903,0.1272,0.11834
18/06/1999,1.0398,0.008304,1.5969,0.6503,0.6829,0.6525,0.12903,0.1281,0.11898
21/06/1999,1.0336,0.008173,1.5911,0.6486,0.6798,0.6484,0.12903,0.128,0.11932
22/06/1999,1.0325,0.008219,1.5893,0.6471,0.6805,0.6546,0.12903,0.1275,0.11865
23/06/1999,1.0317,0.008201,1.5789,0.6473,0.679,0.6582,0.12903,0.1276,0.11894
24/06/1999,1.0395,0.008202,1.5881,0.6514,0.6793,0.659,0.12903,0.1279,0.11885
25/06/1999,1.043,0.008232,1.5873,0.6525,0.6822,0.6616,0.12903,0.128,0.11946
28/06/1999,1.0375,0.008249,1.585,0.6466,0.6807,0.6583,0.12903,0.1269,0.1181
29/06/1999,1.0332,0.008268,1.5763,0.6454,0.6773,0.6575,0.12903,0.1273,0.11809
30/06/1999,1.0306,0.008258,1.5759,0.6462,0.6839,0.66,0.12903,0.1277,0.11833
01/07/1999,1.0253,0.008278,1.5752,0.638,0.6786,0.6682,0.12903,0.1265,0.11733
02/07/1999,1.0249,0.008265,1.5789,0.6378,0.6836,0.6685,0.12903,0.1269,0.11783
05/07/1999,1.0225,0.00817,1.5743,0.6373,0.6811,0.667,0.12903,0.1267,0.11744
06/07/1999,1.0242,0.008196,1.5633,0.6388,0.68,0.6663,0.12903,0.1269,0.11763
07/07/1999,1.0216,0.00818,1.5595,0.637,0.6808,0.6647,0.12903,0.1264,0.11752
08/07/1999,1.0209,0.00816,1.5591,0.6369,0.6798,0.665,0.12903,0.126,0.11712
09/07/1999,1.0196,0.008166,1.5485,0.6335,0.6794,0.666,0.12903,0.1255,0.11665
12/07/1999,1.0148,0.008189,1.5571,0.6325,0.6765,0.6615,0.12903,0.1251,0.11624
13/07/1999,1.0173,0.008251,1.5573,0.6341,0.675,0.6585,0.12903,0.1248,0.11623
14/07/1999,1.0207,0.008284,1.5639,0.6352,0.6753,0.6576,0.12903,0.1251,0.11631
15/07/1999,1.0209,0.008265,1.5656,0.6344,0.6748,0.6627,0.12903,0.1253,0.11654
16/07/1999,1.0201,0.008265,1.5623,0.6346,0.6744,0.6606,0.12903,0.1255,0.1167
19/07/1999,1.0297,0.008462,1.5765,0.6431,0.6709,0.6514,0.12903,0.1269,0.11846
20/07/1999,1.0423,0.008407,1.5723,0.6491,0.6705,0.6485,0.12903,0.127,0.11893
21/07/1999,1.0528,0.008459,1.5788,0.6552,0.6672,0.6449,0.12903,0.1271,0.11998
22/07/1999,1.0563,0.008561,1.5844,0.654,0.6634,0.6464,0.12903,0.1271,0.11958
23/07/1999,1.0505,0.008573,1.5779,0.6532,0.6639,0.6474,0.12903,0.1274,0.11963
26/07/1999,1.0665,0.008558,1.5898,0.6639,0.6616,0.6484,0.12903,0.1277,0.12103
27/07/1999,1.0621,0.008586,1.5912,0.6642,0.6608,0.6442,0.12903,0.1274,0.12063
28/07/1999,1.065,0.008615,1.5969,0.6672,0.6631,0.6447,0.12903,0.1272,0.12112
29/07/1999,1.0723,0.008665,1.6183,0.6722,0.6646,0.6507,0.12903,0.1282,0.12228
30/07/1999,1.0712,0.008732,1.6216,0.6708,0.6637,0.6522,0.12903,0.1286,0.12186
02/08/1999,1.0686,0.008739,1.6173,0.6695,0.6648,0.6508,0.1288,0.1291,0.12212
03/08/1999,1.0698,0.00867,1.6225,0.6681,0.6701,0.6541,0.12883,0.129,0.12236
04/08/1999,1.0775,0.008747,1.6213,0.6737,0.6711,0.6593,0.12882,0.1297,0.12272
05/08/1999,1.0794,0.008738,1.617,0.6718,0.668,0.6548,0.12882,0.1295,0.12248
06/08/1999,1.0743,0.008706,1.609,0.6712,0.665,0.6531,0.12882,0.1294,0.12195
09/08/1999,1.0713,0.008689,1.6033,0.6691,0.6658,0.6537,0.12882,0.1297,0.12159
10/08/1999,1.0748,0.008707,1.6166,0.6682,0.6679,0.6512,0.12882,0.1295,0.12142
11/08/1999,1.0645,0.008666,1.6094,0.6651,0.6729,0.6489,0.12882,0.1293,0.12102
12/08/1999,1.0634,0.008674,1.6105,0.6664,0.6733,0.6494,0.12881,0.1296,0.12142
13/08/1999,1.0567,0.008634,1.6045,0.6594,0.6769,0.6523,0.12881,0.1282,0.12013
16/08/1999,1.0567,0.008728,1.6013,0.6606,0.6741,0.6492,0.1288,0.1285,0.1206
